datum,dag,uur,temp,neerslag_mm,windsnelheid,dorp,data_bron,etl_timestamp
2025-12-24 12:00:00+00:00,2025-12-24,12:00,2.5,0.0,23.759999999999998,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 13:00:00+00:00,2025-12-24,13:00,2.7,0.0,24.12,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 14:00:00+00:00,2025-12-24,14:00,2.5,0.0,25.56,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 15:00:00+00:00,2025-12-24,15:00,1.8,0.0,23.759999999999998,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 16:00:00+00:00,2025-12-24,16:00,0.9,0.0,21.240000000000002,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 17:00:00+00:00,2025-12-24,17:00,0.4,0.0,21.6,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 18:00:00+00:00,2025-12-24,18:00,0.1,0.0,23.400000000000002,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 19:00:00+00:00,2025-12-24,19:00,-0.2,0.0,24.12,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 20:00:00+00:00,2025-12-24,20:00,-0.5,0.0,23.759999999999998,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 21:00:00+00:00,2025-12-24,21:00,-0.9,0.0,24.840000000000003,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 22:00:00+00:00,2025-12-24,22:00,-1.3,0.0,25.56,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 23:00:00+00:00,2025-12-24,23:00,-1.7,0.0,25.56,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 00:00:00+00:00,2025-12-25,00:00,-2.1,0.0,24.12,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 01:00:00+00:00,2025-12-25,01:00,-2.5,0.0,22.32,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 02:00:00+00:00,2025-12-25,02:00,-3.0,0.0,21.6,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 03:00:00+00:00,2025-12-25,03:00,-3.4,0.0,22.32,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 04:00:00+00:00,2025-12-25,04:00,-3.8,0.0,23.759999999999998,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 05:00:00+00:00,2025-12-25,05:00,-4.2,0.0,23.759999999999998,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 06:00:00+00:00,2025-12-25,06:00,-4.4,0.0,23.400000000000002,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 07:00:00+00:00,2025-12-25,07:00,-4.7,0.0,22.32,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 08:00:00+00:00,2025-12-25,08:00,-5.1,0.0,21.240000000000002,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 09:00:00+00:00,2025-12-25,09:00,-4.7,0.0,23.040000000000003,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 10:00:00+00:00,2025-12-25,10:00,-3.8,0.0,22.68,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 11:00:00+00:00,2025-12-25,11:00,-2.7,0.0,21.96,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 12:00:00+00:00,2025-12-25,12:00,-1.7,0.0,21.240000000000002,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 13:00:00+00:00,2025-12-25,13:00,-1.1,0.0,21.96,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 14:00:00+00:00,2025-12-25,14:00,-1.0,0.0,21.6,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 15:00:00+00:00,2025-12-25,15:00,-1.6,0.0,20.16,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 16:00:00+00:00,2025-12-25,16:00,-2.5,0.0,18.36,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 17:00:00+00:00,2025-12-25,17:00,-3.2,0.0,18.36,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 18:00:00+00:00,2025-12-25,18:00,-3.7,0.0,18.0,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 19:00:00+00:00,2025-12-25,19:00,-4.1,0.0,18.36,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 20:00:00+00:00,2025-12-25,20:00,-4.5,0.0,19.08,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 21:00:00+00:00,2025-12-25,21:00,-5.0,0.0,18.720000000000002,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 22:00:00+00:00,2025-12-25,22:00,-5.4,0.0,19.8,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 23:00:00+00:00,2025-12-25,23:00,-5.8,0.0,20.52,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 00:00:00+00:00,2025-12-26,00:00,-6.1,0.0,19.8,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 01:00:00+00:00,2025-12-26,01:00,-6.4,0.0,19.08,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 02:00:00+00:00,2025-12-26,02:00,-6.6,0.0,18.36,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 03:00:00+00:00,2025-12-26,03:00,-6.8,0.0,16.92,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 04:00:00+00:00,2025-12-26,04:00,-6.9,0.0,16.92,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 05:00:00+00:00,2025-12-26,05:00,-7.0,0.0,15.48,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 06:00:00+00:00,2025-12-26,06:00,-6.9,0.0,14.4,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 07:00:00+00:00,2025-12-26,07:00,-6.9,0.0,14.4,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 08:00:00+00:00,2025-12-26,08:00,-7.0,0.0,14.76,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 09:00:00+00:00,2025-12-26,09:00,-6.3,0.0,14.4,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 10:00:00+00:00,2025-12-26,10:00,-4.4,0.0,14.76,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 11:00:00+00:00,2025-12-26,11:00,-2.3,0.0,14.04,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 12:00:00+00:00,2025-12-26,12:00,-0.6,0.0,14.4,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 13:00:00+00:00,2025-12-26,13:00,0.5,0.0,14.4,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 14:00:00+00:00,2025-12-26,14:00,0.6,0.0,12.24,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 15:00:00+00:00,2025-12-26,15:00,0.0,0.0,11.879999999999999,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 16:00:00+00:00,2025-12-26,16:00,-1.3,0.0,11.520000000000001,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 17:00:00+00:00,2025-12-26,17:00,-1.9,0.0,11.879999999999999,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 18:00:00+00:00,2025-12-26,18:00,-2.6,,12.24,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 00:00:00+00:00,2025-12-27,00:00,-1.2,,9.360000000000001,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 06:00:00+00:00,2025-12-27,06:00,-1.0,,6.48,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 12:00:00+00:00,2025-12-27,12:00,5.3,,8.28,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 18:00:00+00:00,2025-12-27,18:00,4.0,,10.8,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 00:00:00+00:00,2025-12-28,00:00,3.1,,10.08,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 06:00:00+00:00,2025-12-28,06:00,1.2,,7.920000000000001,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 12:00:00+00:00,2025-12-28,12:00,4.9,,6.48,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 18:00:00+00:00,2025-12-28,18:00,1.0,,7.2,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 00:00:00+00:00,2025-12-29,00:00,2.7,,7.920000000000001,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 06:00:00+00:00,2025-12-29,06:00,4.8,,10.8,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 12:00:00+00:00,2025-12-29,12:00,6.9,,13.68,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 18:00:00+00:00,2025-12-29,18:00,5.8,,13.32,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 00:00:00+00:00,2025-12-30,00:00,5.6,,12.96,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 06:00:00+00:00,2025-12-30,06:00,5.4,,11.879999999999999,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 12:00:00+00:00,2025-12-30,12:00,6.9,,14.4,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 18:00:00+00:00,2025-12-30,18:00,5.4,,12.6,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 00:00:00+00:00,2025-12-31,00:00,4.9,,16.2,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 06:00:00+00:00,2025-12-31,06:00,5.1,,15.48,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 12:00:00+00:00,2025-12-31,12:00,6.4,,16.92,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 18:00:00+00:00,2025-12-31,18:00,4.3,,15.840000000000002,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 00:00:00+00:00,2026-01-01,00:00,3.9,,16.2,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 06:00:00+00:00,2026-01-01,06:00,5.1,,17.28,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 12:00:00+00:00,2026-01-01,12:00,6.2,,20.16,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 18:00:00+00:00,2026-01-01,18:00,5.1,,17.64,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 00:00:00+00:00,2026-01-02,00:00,4.4,,15.48,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 06:00:00+00:00,2026-01-02,06:00,3.9,,15.120000000000001,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 12:00:00+00:00,2026-01-02,12:00,6.0,,16.56,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 18:00:00+00:00,2026-01-02,18:00,5.6,,15.120000000000001,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-03 00:00:00+00:00,2026-01-03,00:00,5.8,,17.28,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2026-01-03 06:00:00+00:00,2026-01-03,06:00,6.3,,17.28,Emmeloord,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 12:00:00+00:00,2025-12-24,12:00,2.3,0.0,25.56,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 13:00:00+00:00,2025-12-24,13:00,2.4,0.0,26.28,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 14:00:00+00:00,2025-12-24,14:00,2.2,0.0,26.28,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 15:00:00+00:00,2025-12-24,15:00,1.6,0.0,24.48,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 16:00:00+00:00,2025-12-24,16:00,0.6,0.0,21.96,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 17:00:00+00:00,2025-12-24,17:00,0.1,0.0,22.32,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 18:00:00+00:00,2025-12-24,18:00,0.0,0.0,24.48,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 19:00:00+00:00,2025-12-24,19:00,-0.2,0.0,24.840000000000003,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 20:00:00+00:00,2025-12-24,20:00,-0.6,0.0,24.48,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 21:00:00+00:00,2025-12-24,21:00,-1.0,0.0,25.56,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 22:00:00+00:00,2025-12-24,22:00,-1.3,0.0,26.28,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 23:00:00+00:00,2025-12-24,23:00,-1.7,0.0,25.92,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 00:00:00+00:00,2025-12-25,00:00,-2.1,0.0,24.48,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 01:00:00+00:00,2025-12-25,01:00,-2.6,0.0,23.040000000000003,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 02:00:00+00:00,2025-12-25,02:00,-3.0,0.0,21.96,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 03:00:00+00:00,2025-12-25,03:00,-3.4,0.0,22.32,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 04:00:00+00:00,2025-12-25,04:00,-3.8,0.0,23.759999999999998,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 05:00:00+00:00,2025-12-25,05:00,-4.2,0.0,23.759999999999998,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 06:00:00+00:00,2025-12-25,06:00,-4.5,0.0,23.400000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 07:00:00+00:00,2025-12-25,07:00,-4.7,0.0,22.32,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 08:00:00+00:00,2025-12-25,08:00,-5.1,0.0,21.240000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 09:00:00+00:00,2025-12-25,09:00,-4.7,0.0,23.040000000000003,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 10:00:00+00:00,2025-12-25,10:00,-3.8,0.0,24.12,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 11:00:00+00:00,2025-12-25,11:00,-2.8,0.0,23.400000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 12:00:00+00:00,2025-12-25,12:00,-1.8,0.0,23.040000000000003,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 13:00:00+00:00,2025-12-25,13:00,-1.2,0.0,23.759999999999998,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 14:00:00+00:00,2025-12-25,14:00,-1.1,0.0,23.040000000000003,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 15:00:00+00:00,2025-12-25,15:00,-1.7,0.0,20.52,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 16:00:00+00:00,2025-12-25,16:00,-2.7,0.0,18.0,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 17:00:00+00:00,2025-12-25,17:00,-3.3,0.0,18.36,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 18:00:00+00:00,2025-12-25,18:00,-3.8,0.0,18.720000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 19:00:00+00:00,2025-12-25,19:00,-4.1,0.0,18.36,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 20:00:00+00:00,2025-12-25,20:00,-4.5,0.0,18.720000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 21:00:00+00:00,2025-12-25,21:00,-5.0,0.0,17.64,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 22:00:00+00:00,2025-12-25,22:00,-5.5,0.0,18.720000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 23:00:00+00:00,2025-12-25,23:00,-5.8,0.0,19.8,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 00:00:00+00:00,2025-12-26,00:00,-6.1,0.0,19.8,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 01:00:00+00:00,2025-12-26,01:00,-6.4,0.0,18.0,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 02:00:00+00:00,2025-12-26,02:00,-6.6,0.0,16.92,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 03:00:00+00:00,2025-12-26,03:00,-6.8,0.0,15.48,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 04:00:00+00:00,2025-12-26,04:00,-6.9,0.0,15.840000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 05:00:00+00:00,2025-12-26,05:00,-7.1,0.0,14.76,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 06:00:00+00:00,2025-12-26,06:00,-7.2,0.0,14.04,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 07:00:00+00:00,2025-12-26,07:00,-7.1,0.0,14.4,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 08:00:00+00:00,2025-12-26,08:00,-7.2,0.0,14.76,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 09:00:00+00:00,2025-12-26,09:00,-6.6,0.0,14.4,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 10:00:00+00:00,2025-12-26,10:00,-4.5,0.0,14.04,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 11:00:00+00:00,2025-12-26,11:00,-2.4,0.0,13.32,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 12:00:00+00:00,2025-12-26,12:00,-0.8,0.0,13.32,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 13:00:00+00:00,2025-12-26,13:00,0.3,0.0,13.32,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 14:00:00+00:00,2025-12-26,14:00,0.4,0.0,11.879999999999999,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 15:00:00+00:00,2025-12-26,15:00,-0.3,0.0,11.16,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 16:00:00+00:00,2025-12-26,16:00,-1.5,0.0,10.44,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 17:00:00+00:00,2025-12-26,17:00,-2.3,0.0,10.8,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-26 18:00:00+00:00,2025-12-26,18:00,-2.9,,10.8,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 00:00:00+00:00,2025-12-27,00:00,-1.2,,10.44,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 06:00:00+00:00,2025-12-27,06:00,-1.2,,7.2,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 12:00:00+00:00,2025-12-27,12:00,5.0,,8.28,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-27 18:00:00+00:00,2025-12-27,18:00,3.6,,12.6,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 00:00:00+00:00,2025-12-28,00:00,2.7,,12.24,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 06:00:00+00:00,2025-12-28,06:00,0.7,,8.64,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 12:00:00+00:00,2025-12-28,12:00,4.2,,6.48,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-28 18:00:00+00:00,2025-12-28,18:00,0.5,,8.28,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 00:00:00+00:00,2025-12-29,00:00,2.2,,9.0,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 06:00:00+00:00,2025-12-29,06:00,4.5,,11.879999999999999,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 12:00:00+00:00,2025-12-29,12:00,6.5,,14.4,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-29 18:00:00+00:00,2025-12-29,18:00,5.2,,14.76,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 00:00:00+00:00,2025-12-30,00:00,5.2,,14.04,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 06:00:00+00:00,2025-12-30,06:00,5.0,,12.6,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 12:00:00+00:00,2025-12-30,12:00,6.7,,14.76,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-30 18:00:00+00:00,2025-12-30,18:00,5.2,,13.32,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 00:00:00+00:00,2025-12-31,00:00,4.6,,16.2,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 06:00:00+00:00,2025-12-31,06:00,4.9,,15.840000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 12:00:00+00:00,2025-12-31,12:00,6.2,,16.56,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-31 18:00:00+00:00,2025-12-31,18:00,4.1,,15.840000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 00:00:00+00:00,2026-01-01,00:00,3.5,,16.2,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 06:00:00+00:00,2026-01-01,06:00,4.8,,16.92,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 12:00:00+00:00,2026-01-01,12:00,5.9,,19.8,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-01 18:00:00+00:00,2026-01-01,18:00,4.9,,18.0,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 00:00:00+00:00,2026-01-02,00:00,3.6,,15.840000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 06:00:00+00:00,2026-01-02,06:00,3.3,,15.48,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 12:00:00+00:00,2026-01-02,12:00,5.8,,16.56,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-02 18:00:00+00:00,2026-01-02,18:00,5.3,,15.840000000000002,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-03 00:00:00+00:00,2026-01-03,00:00,5.6,,17.28,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2026-01-03 06:00:00+00:00,2026-01-03,06:00,6.1,,17.28,Marknesse,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 12:00:00+00:00,2025-12-24,12:00,2.4,0.0,25.2,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 13:00:00+00:00,2025-12-24,13:00,2.5,0.0,26.28,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 14:00:00+00:00,2025-12-24,14:00,2.2,0.0,26.64,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 15:00:00+00:00,2025-12-24,15:00,1.6,0.0,25.2,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 16:00:00+00:00,2025-12-24,16:00,0.7,0.0,21.96,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 17:00:00+00:00,2025-12-24,17:00,0.1,0.0,21.240000000000002,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 18:00:00+00:00,2025-12-24,18:00,-0.1,0.0,23.759999999999998,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 19:00:00+00:00,2025-12-24,19:00,-0.2,0.0,25.2,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 20:00:00+00:00,2025-12-24,20:00,-0.5,0.0,25.2,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 21:00:00+00:00,2025-12-24,21:00,-0.9,0.0,25.92,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 22:00:00+00:00,2025-12-24,22:00,-1.2,0.0,26.28,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-24 23:00:00+00:00,2025-12-24,23:00,-1.6,0.0,24.840000000000003,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 00:00:00+00:00,2025-12-25,00:00,-2.0,0.0,24.12,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 01:00:00+00:00,2025-12-25,01:00,-2.5,0.0,23.759999999999998,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 02:00:00+00:00,2025-12-25,02:00,-2.9,0.0,22.68,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 03:00:00+00:00,2025-12-25,03:00,-3.3,0.0,23.400000000000002,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 04:00:00+00:00,2025-12-25,04:00,-3.7,0.0,25.2,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 05:00:00+00:00,2025-12-25,05:00,-4.0,0.0,26.28,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 06:00:00+00:00,2025-12-25,06:00,-4.3,0.0,25.2,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 07:00:00+00:00,2025-12-25,07:00,-4.5,0.0,22.32,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 08:00:00+00:00,2025-12-25,08:00,-4.8,0.0,20.52,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 09:00:00+00:00,2025-12-25,09:00,-4.6,0.0,23.040000000000003,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 10:00:00+00:00,2025-12-25,10:00,-3.7,0.0,24.12,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 11:00:00+00:00,2025-12-25,11:00,-2.6,0.0,23.040000000000003,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 12:00:00+00:00,2025-12-25,12:00,-1.6,0.0,22.32,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 13:00:00+00:00,2025-12-25,13:00,-1.0,0.0,23.040000000000003,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 14:00:00+00:00,2025-12-25,14:00,-1.1,0.0,23.400000000000002,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 15:00:00+00:00,2025-12-25,15:00,-1.7,0.0,20.88,Creil,Met Norway API,2025-12-24T13:24:57.984793
2025-12-25 16:00:00+00:00,2025-12-25,16:00,-2.6,0.0,19.8,Creil,Met Norway API,2025-12-24T13:24:57.984793
